@relation zz

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute att77 numeric
@attribute att78 numeric
@attribute att79 numeric
@attribute att80 numeric
@attribute att81 numeric
@attribute att82 numeric
@attribute att83 numeric
@attribute att84 numeric
@attribute att85 numeric
@attribute att86 numeric
@attribute att87 numeric
@attribute att88 numeric
@attribute att89 numeric
@attribute att90 numeric
@attribute att91 numeric
@attribute att92 numeric
@attribute att93 numeric
@attribute att94 numeric
@attribute att95 numeric
@attribute att96 numeric
@attribute att97 numeric
@attribute att98 numeric
@attribute att99 numeric
@attribute att100 numeric
@attribute att101 numeric
@attribute att102 numeric
@attribute fea1 {0,1}
@attribute fea2 {0,1}
@attribute fea3 {0,1}
@attribute fea4 {0,1}
@attribute fea5 {0,1}
@attribute fea6 {0,1}
@attribute fea7 {0,1}
@attribute fea8 {0,1}
@attribute fea9 {0,1}
@attribute fea10 {0,1}
@attribute fea11 {0,1}
@attribute fea12 {0,1}
@attribute fea13 {0,1}
@attribute fea14 {0,1}

@data
-0.0879265,-0.0252655,0.0212755,0.008964999999999999,0.0038119999999999994,-0.003872500000000001,-0.014023,-0.0087615,-0.0858425,-0.0814,-0.043923500000000004,-0.08310000000000001,-0.0724645,-0.0628275,-0.056533,-0.0805545,-0.11881,-0.12301200000000001,-0.1587915,-0.1635905,-0.09343,-0.0330215,-0.0050785,0.0226735,0.012688999999999999,-0.033553,-0.0410175,0.022518,0.053079,0.002775999999999999,-0.0439435,-0.014772,-0.0092735,-0.0323425,0.020179500000000003,0.056876,0.0807255,0.132109,0.15437250000000002,0.17714950000000002,0.2043905,0.2073915,0.1695,0.1762575,0.24374099999999999,0.2503125,0.10142799999999999,-0.051336,-0.052622,-0.043025,-0.037240999999999996,-0.0194715,-0.0332505,-0.043389,-0.012216500000000002,-0.049540999999999995,-0.09092149999999999,-0.0824385,-0.0599455,-0.003914999999999998,-4.270000000000003E-4,-0.030589,-0.026797500000000002,0.0084275,0.06056299999999999,0.09422449999999999,0.0607945,-0.044144499999999996,-0.037705999999999996,-0.008510499999999999,-0.045111,-0.0564375,-0.07581,-0.1022295,-0.038737,0.0505475,0.0421595,0.0348545,-0.018914999999999998,0.0155975,0.053455499999999996,0.0264375,0.162066,0.0885715,0.0012795000000000029,0.001530500000000004,-0.09155150000000001,-0.0837995,-0.018209999999999997,0.0374735,0.13626,0.1090865,-0.0233205,-0.029003,-0.0422055,-0.0435195,-0.061621,-0.08929400000000001,-0.0934825,0.087504,0.096798,-0.06892,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.137035,-0.1083005,-0.1779555,-0.248793,-0.1269455,-0.045728500000000005,-0.023842500000000003,-0.057673,-0.070826,-0.108834,-0.125045,-0.0617045,-0.08306,-0.1808555,-0.1275095,-0.046919,-0.06337000000000001,-0.041421,-0.052352,-0.019435,-0.014393,-0.003778,-0.010558999999999999,0.013429000000000002,0.030885000000000003,-0.0045235,-0.0201515,-0.011137000000000001,-0.0069515,-0.0508805,-0.0030145000000000033,0.044219,0.0285805,0.0069525,-0.03895,-0.0084975,-0.046912999999999996,-0.09473899999999999,7.94000000000003E-4,0.165467,0.1327445,-0.0496365,-0.076854,-0.108028,-0.1551855,-0.1917545,-0.03727399999999999,0.1400455,0.0878185,0.129619,0.20653100000000002,0.21812700000000002,0.050104,0.0450355,0.139854,0.0777695,0.10499449999999999,0.10529849999999999,0.0317935,0.016300000000000002,0.06297749999999999,0.045876,0.029518500000000003,0.06771350000000001,0.0922825,0.0676085,0.0141835,-0.055414,-0.08294499999999999,-0.054486999999999994,-0.0013259999999999973,-0.0439605,-0.045531,-0.006555000000000002,-0.033377000000000004,-0.040207,-0.0546675,-0.0146645,0.0061125,0.0112115,-0.0033019999999999994,-0.0278915,-0.0359525,-0.0283335,-0.006644000000000001,-0.0105965,-0.026469,-0.033214999999999995,-0.032738,-0.0349705,-0.028225,0.004472499999999999,0.0116495,0.0175095,0.0104825,-0.01364,-0.006817,-0.012459,-0.027965999999999998,-0.032834,-0.003910500000000001,0.0695195,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.040718000000000004,-0.010251999999999999,-0.0233695,-0.068549,-0.075942,-0.0420325,-0.078546,-0.10928650000000001,-0.032706,-0.033757,-0.043912,-0.0502885,0.010723999999999997,0.014452,-0.1093895,-0.110903,0.005381000000000004,0.018579500000000002,-0.0685285,-0.0936525,-0.089752,-0.085981,-0.047545000000000004,-0.047984,-0.020113499999999996,0.05141,0.0329985,-0.011802,8.330000000000004E-4,0.0576455,0.029285000000000002,0.023785499999999998,0.049229999999999996,0.0279765,0.021566,0.040499,0.0880255,0.136209,0.1260935,0.12076500000000001,0.14874900000000002,0.144111,0.165859,0.213369,0.2516265,0.257181,0.0997345,-0.07813300000000001,-0.0922795,-0.084347,-0.098229,-0.09312,-0.0183155,-0.0010900000000000007,-0.0312355,-0.0559925,-0.048097,-0.0705155,-0.068143,-0.007779,-0.0212675,-0.04099,-0.0662535,-0.038398,0.040677,0.08377799999999999,0.016477000000000002,-0.0246475,-0.0108795,-0.01291,-0.0471865,-0.0572775,-0.0524395,-0.0716665,-0.0199245,0.071492,0.095105,0.036123499999999996,-0.089558,-0.084853,0.118024,0.104379,-0.0439665,-0.0605625,-0.005440500000000001,-0.069103,-0.1756425,-0.046533000000000005,0.103766,0.1349125,0.190577,0.0964465,-0.00533,-0.012915999999999999,-0.1196575,-0.023356000000000002,0.0795295,0.0862845,0.0967575,-0.006024000000000002,-0.024406,-0.029921000000000003,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.1064795,0.068103,0.086064,0.11058849999999999,0.04261749999999999,0.03644649999999999,0.1199765,0.107631,0.0940265,0.07266449999999999,0.0759475,0.10646800000000001,0.0806255,0.0488905,0.042563000000000004,0.017437,0.016425,0.032491,0.0161575,-0.0263575,0.0213985,0.05182,-0.001068,-0.035986500000000005,-0.0661715,-0.052888500000000005,0.0280265,0.0429025,0.037709,0.0677045,0.003516499999999999,0.043133500000000005,0.115718,0.0703825,0.0347025,0.045129,0.042014499999999996,0.06335299999999999,0.035973,-0.035865999999999995,0.015567500000000001,0.048653,0.0954815,0.109405,0.029419499999999998,7.685000000000001E-4,-0.0872545,-0.0681745,0.040763,-0.065255,-0.22576449999999998,-0.2419295,-0.11094,-0.0734185,-0.058078,-0.0605665,-0.123439,-0.074796,-0.036524,-0.045728000000000005,-0.1021035,-0.0852455,-0.064292,-0.036754499999999996,-1.7849999999999984E-4,0.0017379999999999982,0.007657499999999998,0.0059305,-0.027823,-0.037864,0.019732,0.1050125,0.2115325,0.2124185,0.151861,0.0842975,0.0315555,-0.029156,-0.09233150000000001,-0.113721,-0.1312135,-0.036858,0.0673045,0.0803175,0.117935,0.090553,0.1018695,0.187771,0.139348,0.058043,-0.045736,-0.1312435,-0.134394,-0.133822,-0.0505215,-0.044264,-0.10508300000000001,-0.036540500000000004,0.0634585,-0.018610999999999996,-0.010706,0.073943,0,0,0,1,1,1,1,0,0,0,0,1,1,0
-0.123219,-0.071804,0.040317,0.0762775,0.024953,-0.090849,-0.1315735,-0.0285405,-0.013327000000000002,0.047716999999999996,0.149372,0.1271465,0.119294,0.1118705,0.150774,0.026042499999999996,-0.041035,0.0468915,0.006945,-0.0572775,-0.0599745,-0.1152805,-0.10832399999999999,0.009819999999999999,0.033474000000000004,0.085214,0.182687,0.12177850000000001,0.119581,0.162178,0.0886805,0.030116999999999998,-0.0375655,-0.0191235,-0.025641499999999998,-0.1219265,-0.20260899999999998,-0.18052200000000002,-0.1178005,-0.0642315,-0.061529,-0.1396635,-0.08627750000000001,0.0270895,-0.06133849999999999,-0.10146799999999999,0.0349675,0.048169500000000004,-0.027057,-0.010845000000000002,0.025688999999999997,0.050932500000000006,0.041913000000000006,0.051113500000000006,0.0897965,0.086933,0.0035714999999999983,-0.043294,-0.0114865,-0.018595,0.008411500000000002,0.0802255,0.026084999999999997,0.05379899999999999,0.06429449999999999,0.10344999999999999,0.2329835,0.078435,-0.0379775,-0.011546999999999998,0.029792999999999997,0.099329,0.129415,0.0638665,-0.10501049999999999,-0.1732285,-0.1595985,-0.10065400000000001,-0.0051435000000000005,-0.005079500000000001,-0.02273,-0.020693,-0.028220000000000002,-0.021192000000000003,0.006873,0.0024284999999999997,-0.0134235,-0.0172595,-0.0132925,-0.0202225,-0.012909,-0.0093525,-0.010572999999999999,-0.004658,-0.0117425,-0.014704,-0.013927,-0.0033770000000000002,-0.009724499999999999,-0.021383,0.0024655000000000007,0.06399350000000001,0,0,0,0,0,0,1,1,0,0,0,1,1,0
-0.106331,0.0347205,0.15689999999999998,0.15638,0.066217,-0.04427249999999999,-0.1399375,-0.1844445,-0.17712,-0.034389499999999996,0.1438695,0.208194,0.1172155,0.012848,-0.0150825,-0.0967355,-0.1318255,-0.130159,-0.1481715,-0.102964,-0.048151,0.047335999999999996,0.11987249999999999,0.11408599999999999,0.06150799999999999,0.011474,0.0022485,0.002235,-0.0228835,-0.0442955,-0.042926,7.055000000000013E-4,0.019398500000000003,-0.031509,-0.0372425,-0.030809000000000003,0.030495500000000002,0.0549175,0.035747,0.061163499999999996,-0.0511735,-0.083938,0.0058345,-0.068761,-0.1233895,-0.0980915,-0.04770099999999999,0.0997625,0.164998,0.09679700000000001,0.048021499999999995,0.0450335,0.0648565,0.014023,-0.0371725,0.070588,0.1159815,-0.017152,-0.065195,-0.042041,-0.05807,-0.07549600000000001,0.0641195,0.1208225,0.040334,0.021380999999999997,-0.0395715,-0.0710685,-0.0738055,-0.0706475,-0.086868,-0.002011000000000006,0.0714165,0.0258045,0.0027935,-0.027773,-0.006984000000000001,-0.011690500000000003,0.0597295,0.16542,0.038168,-0.0677595,-0.0735105,-0.066139,-0.050492999999999996,-0.049174499999999996,-0.059749,-0.0647715,-0.074068,-0.0881495,-0.0768255,0.013079999999999994,0.013991499999999997,0.04242100000000001,0.04491550000000001,0.069301,0.1973115,0.0748485,-0.0525535,-0.065275,-0.0568325,-0.0107225,0,1,1,0,0,0,0,0,0,1,1,1,1,0
0.0628295,0.05599,0.062462500000000004,0.036421,0.041393,0.0436615,0.071409,0.144706,-0.0333345,-0.118589,-0.0960775,-0.1749425,-0.209891,-0.1269385,-0.051415,-0.055122000000000004,-0.032438999999999996,0.0851035,0.170481,0.185656,0.20039849999999998,0.018313999999999997,-0.070003,-0.034425,-0.013040999999999997,-0.013754999999999996,-0.11919099999999999,-0.0461945,-0.017729999999999996,-0.042740999999999994,0.061266,0.0755665,0.020311,-0.021083499999999998,-0.0610815,-0.1237455,-0.10683,-0.104832,-0.21194949999999999,-0.1313645,-0.041589999999999995,-0.043276499999999996,-0.0075965,-0.035524,-0.044294,0.006477500000000001,0.005036499999999999,0.035029500000000005,0.060264000000000005,-0.034267,-0.0936365,-0.1413365,-0.06733549999999999,-0.0207865,-0.1315365,-0.060693,0.0868785,0.0382105,0.014773000000000001,0.0832905,0.096067,0.056244499999999996,0.0548715,0.0730975,0.093498,0.1520645,0.125954,-0.038298000000000006,0.018806000000000003,0.089504,-0.1036735,-0.118502,-0.030447000000000002,-0.0516475,-0.024100999999999997,0.0257485,0.1003445,0.137184,0.050112,-0.0034249999999999997,-0.024039,-0.026756500000000003,-0.0362635,-0.021713,0.009816,0.00885,-0.010858,-0.023406000000000003,-0.0256225,-0.033276,-0.022403,-0.021318499999999997,-0.014680499999999999,-0.0060825,-0.0132495,-0.014277000000000001,-0.016362500000000002,-0.006451500000000001,-0.008060000000000001,-0.0183995,0.0081885,0.080093,0,0,0,0,0,0,0,0,0,1,1,0,0,0
-0.1630115,-0.0820635,-0.11766199999999999,-0.151359,-0.16153800000000001,-0.10308500000000001,-0.024932,0.026403,0.048859,0.0027515000000000005,-0.07747899999999999,-0.14004699999999998,-0.132788,-0.0872655,-0.069918,-0.019573999999999998,0.0386215,0.051101,0.041732000000000005,0.002266,-0.012361,-0.061752499999999995,-0.09469549999999999,-0.0751775,-0.0518455,-0.002745000000000001,0.017106999999999997,-0.019148500000000002,0.0038769999999999985,0.0616125,0.042126500000000004,-0.042525499999999994,-0.150998,-0.2207405,-0.130126,0.0332485,0.098916,0.0363145,-0.0803845,-0.106634,-0.004283000000000002,0.1024525,0.0755295,0.0114675,-0.02137,-0.0310265,0.004144,0.049435,0.083451,0.07599249999999999,0.058571,0.07974049999999999,0.042834,0.0012204999999999994,0.026921999999999998,0.032483,0.053882,0.0303415,0.0465825,0.1118005,0.0576685,0.0361775,0.0227515,-0.0388335,-0.06502949999999999,-0.0801085,-0.0770015,-0.0231725,-0.010392,-0.039112,-0.03107,-0.0025915,0.015935500000000002,0.0039275000000000004,0.070747,0.1391735,0.11669000000000002,0.1177685,0.061061500000000005,-0.025981,0.028721000000000003,0.062373000000000005,-0.012395999999999997,0.241157,0.259213,-0.0248115,-0.0334645,-0.0381745,-0.042055999999999996,-0.047291,-0.039832,-0.037299,-0.034756499999999996,0.052962499999999996,0.051433,-0.031740000000000004,0.015992499999999996,0.019084499999999997,-0.034688,-0.039482500000000004,0.068188,0.024736000000000008,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.024300000000000002,0.031282500000000005,-0.042745500000000006,-0.053128,-0.0262275,-0.08976400000000001,-0.0830455,-0.046953,0.026482,0.021225,-0.006941499999999998,0.014583500000000001,-0.0140485,-0.0865995,-0.055112,-0.085542,-0.1295275,0.0029749999999999985,0.0984695,0.14041150000000002,0.117776,0.0503475,-0.024621999999999998,0.0028770000000000046,0.017552500000000006,0.051376500000000005,0.09675800000000001,0.0216685,0.022969000000000003,0.011642500000000004,0.034033499999999994,0.070022,0.0286615,0.0792235,0.1121475,0.070171,0.0867755,0.081581,0.039376,0.025757,0.038724,0.033368,0.0762475,0.1003215,0.059264000000000004,0.05196200000000001,0.0529,-0.03645400000000001,-0.154556,-0.173199,-0.1025065,-0.098432,-0.0013920000000000043,0.08218249999999999,0.0385145,-0.004269000000000002,-0.11331050000000001,-0.017258000000000003,0.05912099999999999,0.033781,0.041874499999999995,0.0170325,-0.064143,-0.09023300000000001,0.009275000000000002,0.052932,-0.0027155000000000026,5.919999999999988E-4,0.11378250000000001,0.066527,-0.026465,-0.059498,-0.0765435,-0.031700000000000006,-0.0039285000000000014,-0.0144845,0.012565999999999997,0.016772,-0.0622075,0.06420400000000001,0.2183005,0.07572699999999999,-0.1006985,-0.102353,-0.0757495,-0.082474,-0.0887145,-0.09233,-0.063142,-0.0740355,-0.0950985,0.06375449999999999,0.064527,0.06417500000000001,0.066966,0.055979999999999995,0.1737035,0.04557,-0.05413,0.10867700000000001,0.079375,-0.08987300000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.10441349999999999,0.061699000000000004,0.043803,0.0434205,0.0752945,0.0792185,0.069147,0.0756635,0.084668,0.0784125,0.067875,0.0836945,0.089942,0.09718650000000001,0.087345,0.083357,0.09246850000000001,0.053970000000000004,0.033901,0.0857425,0.0998995,0.1487155,0.209895,0.220146,0.1620255,0.089732,0.0928315,0.1454125,0.118039,0.006508,-0.006957,0.0022345000000000004,-0.020214,-0.004302499999999999,0.0298955,0.080471,0.0971515,0.062682,0.012923999999999998,-0.008488,0.025981499999999998,0.048405500000000004,0.061889,0.032536,-0.0420735,-0.0514105,0.0491625,-0.004274,-0.1127965,-0.0783745,-0.080701,-0.07472000000000001,-0.046589500000000006,-0.022440500000000002,-0.0018835000000000006,-0.081842,-0.161337,-0.0594245,-0.029983000000000003,-0.14543499999999998,-0.178927,-0.1111755,-0.059627,0.034283999999999995,0.067869,0.0124015,0.0036109999999999996,0.022902,0.0024199999999999985,-0.0385335,-0.008412,0.048277,0.0549575,0.0523805,0.0399315,-0.0176735,-0.104873,-0.192547,-0.173861,-0.022672500000000005,0.0449875,-0.08068399999999999,-0.046780999999999996,-0.0611065,-0.19287100000000001,-0.1067845,0.0243245,0.082009,0.09716849999999999,0.0926025,0.042609,0.0315155,0.0392565,0.0536325,0.1009775,-0.022794499999999995,-0.14989599999999997,-0.038911499999999995,0.067468,-0.0473,-0.007005499999999998,0.084481,0,0,0,1,1,0,0,0,0,0,0,1,1,0
-0.09743950000000001,-0.10240350000000001,-0.0966355,-0.048701499999999995,-0.007774999999999999,-0.013223,-0.069505,-0.03102,0.084436,0.0901835,0.014346000000000001,0.00528,0.011541,-0.027568000000000002,-0.025204,-0.029095,-0.0323405,-0.015194000000000001,-0.019987500000000002,0.027493,0.005604999999999999,-0.010692000000000002,0.015317,0.035062499999999996,0.1166825,0.130394,0.14746599999999999,0.17548750000000002,0.1612315,0.1513005,0.1979395,0.075208,-0.123552,-0.08383349999999999,-0.028394,-0.011886,8.330000000000001E-4,-0.0015639999999999999,-0.0022935,0.02608,0.039113499999999995,0.010394500000000001,-0.0231795,0.004371,0.0347235,0.032175999999999996,0.0566855,0.037328,-0.039986,-0.0826685,-0.07966100000000001,-0.074133,-0.026505499999999998,-0.0126175,-0.019909,-1.1650000000000007E-4,0.009465500000000002,0.0854285,0.0550865,0.005496500000000001,0.047586500000000004,-0.006894500000000001,0.0500265,0.051143999999999995,-0.0657945,-0.09911249999999999,-0.030201,0.127934,0.1811065,0.1844365,0.14764349999999998,0.048976000000000006,-0.079789,-0.1568445,-0.122874,-0.10670199999999999,-0.097117,-0.1132225,-0.1106635,-0.07492199999999999,0.095918,0.169956,0.037563,0.0266975,0.0375855,-0.011919,-0.0552075,-0.0564605,-0.07324,-0.09668399999999999,-0.090433,5.175000000000041E-4,-0.004582999999999997,0.134756,0.13800099999999998,-0.06628,-0.0681365,-0.076214,-0.0036144999999999997,0.061309999999999996,0.078407,0.023742,0,0,0,0,0,0,1,1,0,0,0,1,1,0
-0.10778499999999999,-0.0754485,-0.0016950000000000003,0.0529365,0.113428,0.0887095,-0.005688499999999999,-0.0553815,-0.0998095,-0.0393505,0.0626585,0.10159750000000001,0.10313250000000002,0.062184,-0.004054999999999996,-0.043678499999999995,-0.0780915,-0.1461635,-0.142457,-0.178026,-0.22598849999999998,-0.1401505,-0.0639655,-0.025426999999999998,-0.014646000000000001,-0.0579615,-0.075763,-0.052913,-0.0521605,-0.10693249999999999,-0.13061099999999998,0.017411999999999997,0.17960749999999998,0.2447885,0.267624,0.179926,0.078649,0.1021415,0.1712435,0.167215,0.1474935,0.1159715,0.003247,-0.02219,0.0366585,0.0184425,-0.053981499999999995,-0.032142,0.078803,0.1055145,0.115618,0.1293335,-0.009763999999999995,-0.06988,0.027631,0.0013915000000000004,-0.053667999999999993,0.0014970000000000053,0.012985000000000003,-0.0920435,-0.0941845,-0.0172335,0.019716499999999998,-0.0232495,-0.15904200000000002,-0.1737835,-0.0743325,-0.023367000000000002,-0.07108199999999999,-0.09222749999999999,-0.044940499999999994,-0.052623,-0.009047,0.044775,0.0200115,0.0255195,0.016588,-0.02606,-0.022997,-0.032178,-0.035219,-0.03273,-0.0569665,-0.051687000000000004,-0.026862999999999998,-0.030220999999999998,-0.042468,-0.033212,0.043209,0.0446555,-0.0025310000000000003,-0.012701500000000001,-8.450000000000003E-4,-0.004994500000000001,-0.023717000000000002,-0.0177795,-0.033753,-0.0073634999999999985,0.0782135,0.053222000000000005,-0.015858499999999998,0.0500735,1,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.012368500000000001,-0.0993995,-0.15664899999999998,-0.13262649999999998,-0.0763165,-0.040181,-0.0430015,-0.0952465,-0.082078,-0.0941715,-0.12256,-0.065662,-0.119424,-0.18980950000000002,-0.18475950000000002,-0.0932545,-0.096865,-0.0866475,0.007430000000000001,0.028779,0.027817,0.0580205,0.0755865,0.036043,-0.013721999999999998,-0.080838,-0.0704785,0.0373925,0.0044125,-0.1517275,-0.11917349999999999,0.0170095,0.060546,0.09352150000000001,0.07630300000000001,0.066567,0.08566850000000001,0.059730000000000005,0.0946745,0.0910175,0.061954999999999996,0.075122,0.025117,-2.5600000000000015E-4,0.005364,0.0146125,-0.0553975,-0.0716595,0.031475500000000003,0.0510925,0.011855499999999998,-0.008879,-0.0627955,-0.111025,-0.08948400000000001,-0.0358775,0.032214,0.029518,0.019209999999999998,0.0718125,0.055095000000000005,-0.015061500000000002,0.0722985,0.0675695,-0.009457999999999998,-0.0490105,-0.150362,-0.028661000000000006,0.138685,0.176705,0.137429,0.008255999999999996,-0.0721495,-0.0333655,-0.0026575,-0.040089,0.004406999999999998,0.046668,0.086899,0.022945,-0.012922000000000003,-0.010911500000000005,-0.013949500000000004,0.11803649999999999,0.165352,0.174036,0.1312255,0.0915845,-0.006497500000000003,-0.1157215,-0.110463,-0.103654,-0.10633000000000001,-0.103712,-0.005058,-0.0067165,-0.09937750000000001,0.020376999999999992,0.11067049999999999,-0.008008500000000002,-0.08735699999999999,-0.051814,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.17017,0.145403,-0.0690665,-0.0593615,-0.045167,-0.005171499999999999,-0.0052975,0.027978000000000003,0.0043279999999999985,-0.060546,-0.0486715,-0.28880249999999996,-0.294029,-0.059165999999999996,-0.014498500000000001,-0.0225405,-0.028241500000000003,-0.010917,-0.002714499999999998,0.0457225,0.032827999999999996,0.0038179999999999993,-0.01962,-0.0373335,-0.058812500000000004,0.011963000000000001,0.071765,0.052053,0.032140499999999995,-0.021315999999999998,-0.012894499999999998,-0.007584499999999999,-0.0403795,-0.0167925,0.0091345,-0.0136055,-0.027457,-0.019591499999999998,-0.0420525,-0.2516345,-0.2045975,0.0337755,0.078206,0.06149,-8.885000000000001E-4,0.003922999999999999,0.0260095,0.062451,0.0457995,-0.013361,-0.0329905,-0.046559500000000004,0.012496499999999997,-0.014746500000000003,-0.11624999999999999,-0.018154999999999998,0.06069,0.037891999999999995,0.027028499999999997,0.0534,0.0412435,0.019327,-0.036134,-0.051568,0.0466575,0.0838945,0.0625755,0.068089,0.09042149999999999,-0.0018314999999999998,-0.048992,0.0129045,0.026302,0.0202875,0.0659485,0.0743615,0.058588,0.0654945,0.016509,9.299999999999933E-5,0.028187,0.0998985,0.0728215,-0.0518395,-0.07098650000000001,-0.07568949999999999,-0.0735145,-0.059772000000000006,-0.034988000000000005,0.006906000000000001,0.08512700000000001,0.099411,0.0149545,2.2649999999999927E-4,-0.034097,-0.0778785,-0.051115,0.0208635,0.007806999999999998,-0.012699000000000002,-0.017986,-0.007873499999999999,0,0,0,0,0,0,1,1,0,0,0,1,1,0
0.086946,0.078676,0.085397,0.06864500000000001,0.054686,0.062334,0.0774035,0.0835275,0.079375,0.052254499999999995,0.028366,0.0446625,0.102908,0.0945565,0.0529005,0.0412475,0.029647,0.0547095,0.1076445,0.13562649999999998,0.13211699999999998,0.0943635,0.038389,-0.0046955,-0.022281500000000003,0.0044755,0.0463325,0.030941000000000003,0.0387515,0.099178,0.10826350000000001,0.003661500000000005,-0.1418335,-0.2028685,-0.1439875,-0.037032,-0.0018,-0.0042355,-0.027708000000000003,-0.044812500000000005,-0.0010954999999999993,0.048572000000000004,0.012499,-0.0239765,0.005229,0.012907,0.039290000000000005,-0.017615,-0.14443250000000002,-0.1726745,-0.16898849999999999,-0.147068,-2.554999999999988E-4,0.015844500000000004,-0.015618499999999997,-0.038111000000000006,-0.1916585,-0.089312,0.082092,0.095721,0.059552999999999995,0.052264500000000005,0.033100000000000004,0.0339165,0.0479985,0.077199,0.1196565,0.093387,0.0012960000000000055,-0.054863499999999996,-0.0340455,-0.015886,0.010073,0.0237315,0.09404,0.1339385,0.056381499999999994,-1.7750000000000014E-4,-0.0554655,-0.124028,-0.02368900000000001,0.0859075,0.095996,0.1038775,0.11857100000000001,0.1197185,0.0413365,-0.0323355,-0.013538499999999998,0.012411499999999999,5.999999999999929E-6,-0.047095000000000005,-0.022935000000000004,-0.036006500000000004,-0.0603015,-0.0550105,-0.09788849999999999,-0.2295785,-0.130219,0.158101,0.1780735,0.0784365,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.1097165,0.1184055,0.073919,0.009672499999999999,0.008370999999999998,-0.0067985000000000025,0.048118,0.050221,0.054702,0.035675,0.014846999999999999,0.0766465,0.036890000000000006,0.0568785,0.0316635,-0.0374555,0.003796499999999998,5.065E-4,-0.091612,-0.11606949999999999,0.016770500000000008,0.078373,-0.0175735,-0.059686499999999997,-0.09481049999999999,-0.06697550000000001,-0.16963699999999998,-0.19875549999999997,-0.079368,-0.1210265,-0.111161,-0.056926500000000005,-0.034299,-0.027262500000000002,-0.09284400000000001,-0.118029,-0.0634065,-0.0463055,-0.0693425,-0.0248675,0.0355165,0.0298355,0.037195,0.014053000000000001,-0.0406395,-0.026287500000000002,0.0502265,0.059244,-0.004132,-0.056273500000000004,-0.078057,-0.0732855,-0.010596500000000002,0.0221365,-8.495E-4,-3.4100000000000016E-4,0.018605499999999997,0.1257575,0.120214,0.0467765,0.055785,0.07365450000000001,0.0781355,-3.125000000000003E-4,-0.06942100000000001,-0.042672,-0.0031249999999999997,0.021766999999999998,0.070201,0.092296,0.065403,0.0019985000000000003,0.17828750000000002,0.1843535,-0.0020820000000000005,-0.022603000000000005,-0.025493500000000002,0.038632,0.012535999999999999,0.003143,-0.011064499999999998,0.09318499999999999,0.08838649999999999,-0.028740500000000002,-0.013389999999999999,0.121089,0.11592,-0.009877999999999998,-0.016921,-0.019438499999999997,0.1323055,0.0885215,0.080562,0.0843785,-0.048702999999999996,-0.0486295,-0.05018,-0.0468495,-0.051004,-0.057131,-0.043077000000000004,-0.065138,0,0,1,1,0,0,0,0,0,0,0,1,1,0
