@relation zz

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute fea1 {0,1}
@attribute fea2 {0,1}
@attribute fea3 {0,1}
@attribute fea4 {0,1}
@attribute fea5 {0,1}
@attribute fea6 {0,1}

@data
0.13625066666666666,-23.70890633333333,-22.531655666666666,-22.245441999999997,2.245652,1.1270836666666666,0.9551999999999999,0.5352766666666667,0.4976656666666666,0.5820723333333334,0.482003,0.5060266666666666,0.49005133333333334,0.47206499999999996,0.36457566666666663,0.23015566666666665,0.11096800000000001,2.025828333333333,2.313049,2.7199429999999993,1.1265703333333332,1.037617,0.8210296666666667,0.6710513333333333,0.5828286666666667,0.5472313333333334,0.523143,0.481412,0.4571023333333333,0.424198,0.28796533333333335,0.19387966666666667,0.061586999999999996,1.307495,1.5376333333333332,1.7755493333333332,0.8568106666666667,0.7152616666666667,0.6340556666666667,0.3946416666666666,0.37972466666666665,0.3247603333333333,0.32131566666666667,0.28359399999999996,0.28250233333333336,0.2480013333333333,0.175301,0.10893166666666666,0.05918266666666667,1.5695213333333333,1.7510146666666664,1.8678953333333332,0.4392513333333334,0.30189499999999997,0.21882733333333335,0.18394466666666667,0.14654466666666668,0.13773133333333332,0.11662133333333334,0.108868,0.10283300000000001,0.087402,0.07789066666666666,27.049035,27.162186000000002,81.13534966666667,54.802016333333334,54.764578666666665,0.7645786666666666,0.3765513333333333,0,1,1,0,0,0
0.112,-24.390572666666667,-23.059585666666663,-23.002464666666665,2.1644356666666664,0.9729109999999999,1.0027716666666666,0.5037936666666667,0.7321253333333333,0.8976510000000001,0.7089643333333333,0.338262,0.2205803333333333,0.36910366666666666,0.3304123333333333,0.21160066666666666,0.072746,1.6691719999999999,2.0239593333333334,2.404904,1.1210090000000001,0.9587113333333334,0.7774526666666667,0.6298676666666666,0.593205,0.5873623333333333,0.5805980000000001,0.5313723333333333,0.47576633333333335,0.4555086666666666,0.311796,0.176426,0.024884000000000003,1.1353583333333332,1.369086,1.673675,0.845138,0.7173833333333333,0.5289066666666666,0.3200323333333333,0.29628666666666664,0.2714223333333333,0.2769163333333334,0.26335233333333335,0.2804203333333333,0.26058200000000004,0.18654333333333337,0.097343,0.041121333333333336,1.4757076666666666,1.5631086666666665,1.6782366666666666,0.316116,0.255103,0.17611733333333335,0.13219299999999998,0.13028166666666666,0.12489533333333332,0.12132,0.10016366666666666,0.08665066666666667,0.07417633333333333,0.15719466666666668,23.463370666666666,23.619483666666667,70.177965,47.511298333333336,47.524067,1.0498446666666665,0.830552,0,0,1,0,0,0
0.18436033333333335,-24.262084666666667,-23.463607333333332,-22.925868333333337,1.9022076666666667,1.2568486666666667,0.935323,0.7213919999999999,0.7687799999999999,0.773968,0.8398316666666666,0.7281086666666666,0.631368,0.5250406666666666,0.3482176666666667,0.287242,0.13537166666666667,1.7092183333333333,1.948975,2.303226,0.9546066666666665,0.8475593333333333,0.6905999999999999,0.6019523333333333,0.5163826666666667,0.46044966666666665,0.44609366666666667,0.4340026666666667,0.421411,0.40667800000000004,0.29167933333333335,0.17462233333333332,0.04223966666666667,0.9252090000000001,1.147905,1.261884,0.43706333333333336,0.29106133333333334,0.24630666666666667,0.22599166666666667,0.16860066666666665,0.12907,0.11059166666666666,0.09101966666666667,0.09071066666666666,0.08118533333333333,0.06552666666666666,0.04565666666666667,0.030544,1.306904,1.3950443333333336,1.4253549999999997,0.17415133333333332,0.09717333333333333,0.07672066666666667,0.06055933333333333,0.05507766666666667,0.054158000000000005,0.053871333333333334,0.050555333333333334,0.046854,0.04599366666666666,0.42523833333333333,23.07681033333333,23.516321,68.45606199999999,46.456062,46.411181,1.5495576666666668,1.7806806666666668,1,0,0,0,0,0
0.06133433333333333,-24.838860999999998,-22.357307666666667,-22.089251,3.6014716666666664,1.5929779999999998,1.8983823333333334,1.2906416666666667,1.1113746666666666,0.515019,0.5147596666666666,0.3903223333333334,0.544363,0.45378199999999996,0.2700483333333334,0.13005566666666665,0.041023,1.933276,2.594803,2.980664666666667,1.3130876666666669,0.8736003333333332,0.6621656666666667,0.6253553333333333,0.571848,0.573207,0.5570236666666667,0.5224566666666667,0.47914233333333334,0.46783099999999994,0.32173399999999996,0.19660166666666665,0.03196933333333333,1.474496,1.8433476666666666,2.0598316666666663,0.7726746666666666,0.609215,0.49499033333333325,0.431058,0.31017933333333336,0.3069473333333333,0.28705600000000003,0.256885,0.23293166666666668,0.23400533333333332,0.16866633333333333,0.11317599999999998,0.04172933333333334,1.3703516666666664,1.530136,1.656267,0.3817213333333333,0.27102033333333336,0.17762999999999998,0.15338066666666667,0.13606733333333332,0.14251833333333333,0.15737033333333333,0.13485266666666668,0.118705,0.11764333333333334,0.09212333333333333,33.392796,33.34401066666667,100.004751,67.33808433333333,67.35478533333334,0.7251953333333333,0.16720566666666667,0,0,1,0,1,0
0.08509366666666666,-24.34013933333333,-22.77779866666667,-22.859519000000002,2.235548666666667,0.8074456666666667,1.2035,0.7349883333333332,0.8987713333333334,0.8136243333333333,0.9103446666666667,0.8410506666666667,0.6477123333333333,0.46762,0.21791366666666667,0.19332166666666664,0.06852633333333333,1.541783,1.9341066666666666,2.2970693333333334,1.086477,0.8978763333333332,0.7423163333333335,0.6642116666666666,0.5736533333333332,0.50604,0.4515026666666666,0.44573833333333335,0.44414766666666666,0.4509086666666667,0.31060133333333334,0.17374333333333333,0.022857666666666665,0.880186,1.14679,1.4191986666666665,0.7769253333333334,0.633891,0.482788,0.345003,0.27664933333333336,0.23118433333333335,0.252585,0.252334,0.258826,0.24883233333333332,0.19011266666666668,0.12375233333333334,0.038317,1.4371103333333333,1.567829,1.6693673333333334,0.3643973333333333,0.302219,0.2605933333333333,0.21382733333333334,0.15494233333333332,0.12558233333333332,0.10022533333333333,0.10859966666666666,0.10215566666666666,0.11253033333333333,0.09997566666666667,18.399527,18.376565,55.018649333333336,37.351982666666665,37.397684,0.7875199999999999,0.24170666666666665,0,0,0,0,1,0
0.2231443333333333,-24.953193999999996,-24.445134666666664,-23.69107033333333,2.0238343333333333,1.7152336666666665,1.3297333333333332,0.9844379999999999,0.885173,0.7172043333333332,0.6810466666666666,0.628831,0.5442923333333333,0.527698,0.352632,0.3384403333333334,0.186669,2.5617303333333337,2.8707696666666664,3.3290353333333336,1.1514726666666668,0.9063629999999999,0.59603,0.5484426666666666,0.4658466666666666,0.455449,0.4145716666666666,0.44323433333333334,0.41466733333333333,0.39231666666666665,0.251618,0.15352266666666667,0.032816000000000005,0.8127243333333333,0.9221593333333332,1.0971206666666666,0.35158133333333336,0.25617833333333334,0.09699200000000001,0.10349900000000001,0.098055,0.121776,0.09939566666666666,0.084834,0.05694733333333333,0.059101999999999995,0.04324566666666666,0.03812933333333333,0.023104666666666666,1.2180989999999998,1.2681286666666665,1.299552,0.131891,0.09654266666666667,0.07328433333333333,0.058308,0.051189000000000005,0.05264966666666667,0.05128233333333334,0.049280333333333336,0.04193966666666666,0.04383166666666666,0.42764033333333334,22.416079666666665,22.836010333333334,66.43773366666666,45.10440033333333,45.09516166666666,1.5328953333333333,1.7389893333333333,1,0,0,0,0,1
0.06264966666666666,-23.372142,-20.640633,-20.942626,3.1687143333333334,0.5716183333333333,1.4341006666666667,1.0222390000000001,1.2246626666666667,0.9369803333333334,0.7117559999999999,0.5227323333333334,0.21477466666666667,0.37677133333333335,0.21000333333333332,0.23669133333333334,0.03308466666666667,1.0376696666666667,1.4271073333333335,1.6735166666666668,0.8758563333333335,0.655169,0.5772403333333332,0.5518353333333333,0.5402246666666666,0.5402353333333334,0.5113903333333334,0.49602166666666664,0.46194433333333335,0.44019933333333333,0.286762,0.16064533333333333,0.026733666666666666,0.9239656666666667,1.323317,1.4999993333333332,0.7343456666666667,0.432927,0.3298273333333333,0.28290966666666667,0.26858033333333337,0.284212,0.29220566666666664,0.277322,0.2736366666666667,0.22995633333333332,0.15236133333333335,0.08447766666666667,0.039966,1.3921716666666668,1.5534316666666668,1.632709666666667,0.333058,0.18941233333333332,0.13664833333333334,0.11103,0.10991233333333333,0.10523366666666667,0.09976366666666668,0.09782533333333333,0.09469866666666667,0.09098400000000001,0.139875,30.111084,30.157409,90.073538,60.74020466666667,60.838714,0.897786,0.6193613333333333,0,0,1,1,1,0
0.13952433333333333,-23.800555,-22.789195000000003,-22.71175066666667,1.9819013333333333,1.0761863333333335,1.215303,0.6073529999999999,0.6534989999999999,0.4939263333333333,0.3694406666666667,0.3390026666666666,0.37012033333333333,0.5177133333333334,0.33488500000000004,0.30006866666666665,0.12343166666666668,2.3709263333333337,2.828647333333334,3.1423229999999998,1.1861633333333332,0.881406,0.783964,0.7114693333333334,0.6867246666666666,0.6524150000000001,0.5774723333333334,0.539444,0.5088106666666667,0.507977,0.3387656666666667,0.190055,0.027470999999999995,1.1130306666666667,1.3190403333333331,1.523945,0.5435483333333333,0.419079,0.2821666666666666,0.26636366666666667,0.2537336666666667,0.27658866666666665,0.26732466666666665,0.23617233333333335,0.20384833333333333,0.18801733333333334,0.13820333333333334,0.10040166666666667,0.039603,1.16317,1.307551,1.3710699999999998,0.28612,0.15905533333333335,0.12390166666666667,0.13913433333333333,0.14713966666666667,0.15385000000000001,0.12146666666666667,0.09801533333333333,0.08632933333333333,0.081307,0.25572866666666666,29.556476333333332,29.870683,88.33786366666668,59.671197,59.83122733333334,1.1988143333333332,1.424212,0,1,1,0,0,0
0.11947766666666666,-22.968867666666668,-21.322187000000003,-20.94989366666667,2.740641,1.2030946666666666,1.0713403333333333,0.7043043333333334,0.6629236666666667,0.49342233333333335,0.28684099999999996,0.21820133333333333,0.22330233333333335,0.3301246666666667,0.2958343333333333,0.27663533333333334,0.13040266666666667,2.0418433333333335,2.642751666666667,3.0071620000000006,1.4220059999999999,1.046399,0.9043756666666667,0.7892793333333333,0.7225886666666667,0.712211,0.7058716666666668,0.682421,0.6605316666666666,0.6064366666666667,0.39375699999999997,0.21369400000000002,0.03750166666666666,1.0956266666666667,1.3697776666666668,1.542925,0.6160863333333333,0.4442913333333333,0.3601813333333333,0.33003999999999994,0.2924696666666667,0.2993306666666667,0.3249853333333333,0.38720266666666664,0.36044499999999996,0.29367566666666667,0.16104733333333335,0.11208066666666666,0.05078733333333333,1.2649286666666668,1.4149073333333335,1.497047,0.346193,0.24732633333333334,0.19534833333333335,0.14922666666666665,0.10904133333333332,0.10024899999999999,0.11041333333333332,0.12164233333333334,0.12125166666666665,0.10122500000000001,0.08670266666666666,30.389285666666666,30.38728933333333,91.02290899999998,61.356242333333334,61.39537733333333,0.8406310000000001,0.42387899999999995,0,0,0,0,1,1
0.05230866666666667,-25.218888333333336,-22.986796333333334,-22.433955,3.4664533333333334,1.559602,1.1769136666666666,0.8299936666666666,0.956118,0.8531900000000001,0.887749,0.7237636666666667,0.6677336666666666,0.48004033333333335,0.18294433333333335,0.15754566666666667,0.029548666666666668,1.2351393333333334,1.6646536666666665,1.8870306666666667,0.8765286666666666,0.6072726666666667,0.5327696666666667,0.5189113333333334,0.5118913333333334,0.502531,0.471954,0.451789,0.4393213333333333,0.4262613333333333,0.28495766666666666,0.159293,0.019177333333333334,1.1759486666666665,1.4842399999999998,1.598937,0.604208,0.4395363333333333,0.39409333333333335,0.41095033333333336,0.33255100000000004,0.34777033333333335,0.29086633333333334,0.30620433333333336,0.288565,0.221834,0.13942966666666665,0.09297966666666667,0.042727999999999995,1.4808643333333336,1.6102166666666669,1.6667210000000001,0.281123,0.17302266666666666,0.14203333333333334,0.12305933333333334,0.120724,0.110286,0.096985,0.08550466666666667,0.09213366666666667,0.08630133333333334,0.08046166666666667,19.048803333333336,19.049678,57.02515666666667,38.69182333333333,38.757211,0.8184233333333334,0.34510066666666667,0,0,1,1,1,0
0.132138,-20.577652333333333,-19.520595333333336,-19.507754333333335,1.6124956666666668,0.5680046666666666,0.7094726666666666,0.4658553333333333,0.5190676666666666,0.5120966666666668,0.570607,0.5314876666666667,0.4965583333333334,0.34720866666666667,0.26306233333333334,0.17200133333333334,0.07604966666666667,1.37303,1.72162,1.9955340000000001,0.9799326666666666,0.8506606666666666,0.7833203333333333,0.6789413333333334,0.600965,0.5679133333333333,0.5673183333333333,0.5352180000000001,0.5109319999999999,0.47544566666666666,0.32376466666666665,0.18132933333333334,0.026818666666666668,0.547808,0.711804,0.9090383333333335,0.561816,0.5403873333333333,0.42205133333333333,0.34647766666666663,0.26996166666666666,0.25930899999999996,0.2602736666666667,0.22534033333333334,0.21181400000000003,0.15933466666666665,0.11954133333333333,0.08283466666666667,0.039302333333333335,1.3274623333333333,1.429671,1.49038,0.25765499999999997,0.18989533333333333,0.16838866666666666,0.14211366666666667,0.11989033333333333,0.10196333333333334,0.10062666666666668,0.08762566666666666,0.08637933333333332,0.07520433333333333,0.14258633333333334,30.112555,30.226373,90.13892333333332,60.80559,60.856726,0.9219023333333333,0.71746,1,0,0,0,0,1
